timestamp,soft_xray_flux,hard_xray_flux,soft_bg_subtracted,hard_bg_subtracted,source
2026-06-20T22:28:53Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:28:54Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:28:55Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:28:56Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:28:57Z,40.0,1.0,37.0,1.0,aditya
2026-06-20T22:28:58Z,38.0,1.0,35.0,1.0,aditya
2026-06-20T22:28:59Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:29:00Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:29:01Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:29:02Z,47.0,0.0,44.0,0.0,aditya
2026-06-20T22:29:03Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:29:04Z,28.0,3.0,25.0,3.0,aditya
2026-06-20T22:29:05Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:29:06Z,45.0,0.0,42.0,0.0,aditya
2026-06-20T22:29:07Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:29:08Z,44.0,0.0,41.0,0.0,aditya
2026-06-20T22:29:09Z,47.0,0.0,44.0,0.0,aditya
2026-06-20T22:29:10Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:29:11Z,45.0,0.0,42.0,0.0,aditya
2026-06-20T22:29:12Z,35.0,5.0,32.0,5.0,aditya
2026-06-20T22:29:13Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:29:14Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:29:15Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:29:16Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:29:17Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:29:18Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:29:19Z,24.0,1.0,21.0,1.0,aditya
2026-06-20T22:29:20Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:29:21Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:29:22Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:29:23Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:29:24Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:29:25Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:29:26Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:29:27Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:29:28Z,42.0,2.0,39.0,2.0,aditya
2026-06-20T22:29:29Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:29:30Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:29:31Z,43.0,0.0,40.0,0.0,aditya
2026-06-20T22:29:32Z,43.0,0.0,40.0,0.0,aditya
2026-06-20T22:29:33Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:29:34Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:29:35Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:29:36Z,35.0,4.0,32.0,4.0,aditya
2026-06-20T22:29:37Z,36.0,4.0,33.0,4.0,aditya
2026-06-20T22:29:38Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:29:39Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:29:40Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:29:41Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:29:42Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:29:43Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:29:44Z,30.0,2.0,27.0,2.0,aditya
2026-06-20T22:29:45Z,45.0,0.0,42.0,0.0,aditya
2026-06-20T22:29:46Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:29:47Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:29:48Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:29:49Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:29:50Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:29:51Z,24.0,0.0,21.0,0.0,aditya
2026-06-20T22:29:52Z,44.0,1.0,41.0,1.0,aditya
2026-06-20T22:29:53Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:29:54Z,43.0,0.0,40.0,0.0,aditya
2026-06-20T22:29:55Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:29:56Z,41.0,2.0,38.0,2.0,aditya
2026-06-20T22:29:57Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:29:58Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:29:59Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:30:00Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:30:01Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:30:02Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:30:03Z,44.0,0.0,41.0,0.0,aditya
2026-06-20T22:30:04Z,22.0,0.0,19.0,0.0,aditya
2026-06-20T22:30:05Z,42.0,3.0,39.0,3.0,aditya
2026-06-20T22:30:06Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:30:07Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:30:08Z,43.0,0.0,40.0,0.0,aditya
2026-06-20T22:30:09Z,47.0,0.0,44.0,0.0,aditya
2026-06-20T22:30:10Z,43.0,0.0,40.0,0.0,aditya
2026-06-20T22:30:11Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:30:12Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:30:13Z,27.0,2.0,24.0,2.0,aditya
2026-06-20T22:30:14Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:30:15Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:30:16Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:30:17Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:30:18Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:30:19Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:30:20Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:30:21Z,48.0,1.0,45.0,1.0,aditya
2026-06-20T22:30:22Z,43.0,6.0,40.0,6.0,aditya
2026-06-20T22:30:23Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:30:24Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:30:25Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:30:26Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:30:27Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:30:28Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:30:29Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:30:30Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:30:31Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:30:32Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:30:33Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:30:34Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:30:35Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:30:36Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:30:37Z,44.0,1.0,41.0,1.0,aditya
2026-06-20T22:30:38Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:30:39Z,43.0,0.0,40.0,0.0,aditya
2026-06-20T22:30:40Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:30:41Z,46.0,0.0,43.0,0.0,aditya
2026-06-20T22:30:42Z,48.0,0.0,45.0,0.0,aditya
2026-06-20T22:30:43Z,45.0,0.0,42.0,0.0,aditya
2026-06-20T22:30:44Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:30:45Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:30:46Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:30:47Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:30:48Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:30:49Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:30:50Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:30:51Z,22.0,0.0,19.0,0.0,aditya
2026-06-20T22:30:52Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:30:53Z,43.0,0.0,40.0,0.0,aditya
2026-06-20T22:30:54Z,29.0,1.0,26.0,1.0,aditya
2026-06-20T22:30:55Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:30:56Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:30:57Z,24.0,0.0,21.0,0.0,aditya
2026-06-20T22:30:58Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:30:59Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:31:00Z,26.0,5.0,23.0,5.0,aditya
2026-06-20T22:31:01Z,36.0,1.0,33.0,1.0,aditya
2026-06-20T22:31:02Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:31:03Z,22.0,0.0,19.0,0.0,aditya
2026-06-20T22:31:04Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:31:05Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:31:06Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:31:07Z,33.0,3.0,30.0,3.0,aditya
2026-06-20T22:31:08Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:31:09Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:31:10Z,47.0,0.0,44.0,0.0,aditya
2026-06-20T22:31:11Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:31:12Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:31:13Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:31:14Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:31:15Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:31:16Z,36.0,1.0,33.0,1.0,aditya
2026-06-20T22:31:17Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:31:18Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:31:19Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:31:20Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:31:21Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:31:22Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:31:23Z,32.0,4.0,29.0,4.0,aditya
2026-06-20T22:31:24Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:31:25Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:31:26Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:31:27Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:31:28Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:31:29Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:31:30Z,24.0,0.0,21.0,0.0,aditya
2026-06-20T22:31:31Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:31:32Z,39.0,2.0,36.0,2.0,aditya
2026-06-20T22:31:33Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:31:34Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:31:35Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:31:36Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:31:37Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:31:38Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:31:39Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:31:40Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:31:41Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:31:42Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:31:43Z,23.0,0.0,20.0,0.0,aditya
2026-06-20T22:31:44Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:31:45Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:31:46Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:31:47Z,27.0,1.0,24.0,1.0,aditya
2026-06-20T22:31:48Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:31:49Z,45.0,0.0,42.0,0.0,aditya
2026-06-20T22:31:50Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:31:51Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:31:52Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:31:53Z,45.0,0.0,42.0,0.0,aditya
2026-06-20T22:31:54Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:31:55Z,31.0,3.0,28.0,3.0,aditya
2026-06-20T22:31:56Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:31:57Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:31:58Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:31:59Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:32:00Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:32:01Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:32:02Z,43.0,0.0,40.0,0.0,aditya
2026-06-20T22:32:03Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:32:04Z,44.0,0.0,41.0,0.0,aditya
2026-06-20T22:32:05Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:32:06Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:32:07Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:32:08Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:32:09Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:32:10Z,23.0,0.0,20.0,0.0,aditya
2026-06-20T22:32:11Z,22.0,6.0,19.0,6.0,aditya
2026-06-20T22:32:12Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:32:13Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:32:14Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:32:15Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:32:16Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:32:17Z,27.0,2.0,24.0,2.0,aditya
2026-06-20T22:32:18Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:32:19Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:32:20Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:32:21Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:32:22Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:32:23Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:32:24Z,29.0,1.0,26.0,1.0,aditya
2026-06-20T22:32:25Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:32:26Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:32:27Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:32:28Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:32:29Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:32:30Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:32:31Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:32:32Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:32:33Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:32:34Z,28.0,1.0,25.0,1.0,aditya
2026-06-20T22:32:35Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:32:36Z,42.0,0.0,39.0,0.0,aditya
2026-06-20T22:32:37Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:32:38Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:32:39Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:32:40Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:32:41Z,32.0,1.0,29.0,1.0,aditya
2026-06-20T22:32:42Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:32:43Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:32:44Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:32:45Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:32:46Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:32:47Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:32:48Z,31.0,1.0,28.0,1.0,aditya
2026-06-20T22:32:49Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:32:50Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:32:51Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:32:52Z,20.0,0.0,17.0,0.0,aditya
2026-06-20T22:32:53Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:32:54Z,22.0,0.0,19.0,0.0,aditya
2026-06-20T22:32:55Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:32:56Z,16.0,0.0,13.0,0.0,aditya
2026-06-20T22:32:57Z,30.0,2.0,27.0,2.0,aditya
2026-06-20T22:32:58Z,22.0,0.0,19.0,0.0,aditya
2026-06-20T22:32:59Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:33:00Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:33:01Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:33:02Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:33:03Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:33:04Z,29.0,1.0,26.0,1.0,aditya
2026-06-20T22:33:05Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:33:06Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:33:07Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:33:08Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:33:09Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:33:10Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:33:11Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:33:12Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:33:13Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:33:14Z,29.0,1.0,26.0,1.0,aditya
2026-06-20T22:33:15Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:33:16Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:33:17Z,23.0,0.0,20.0,0.0,aditya
2026-06-20T22:33:18Z,22.0,0.0,19.0,0.0,aditya
2026-06-20T22:33:19Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:33:20Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:33:21Z,31.0,1.0,28.0,1.0,aditya
2026-06-20T22:33:22Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:33:23Z,19.0,0.0,16.0,0.0,aditya
2026-06-20T22:33:24Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:33:25Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:33:26Z,21.0,0.0,18.0,0.0,aditya
2026-06-20T22:33:27Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:33:28Z,33.0,2.0,30.0,2.0,aditya
2026-06-20T22:33:29Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:33:30Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:33:31Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:33:32Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:33:33Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:33:34Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:33:35Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:33:36Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:33:37Z,36.0,4.0,33.0,4.0,aditya
2026-06-20T22:33:38Z,24.0,0.0,21.0,0.0,aditya
2026-06-20T22:33:39Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:33:40Z,23.0,0.0,20.0,0.0,aditya
2026-06-20T22:33:41Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:33:42Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:33:43Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:33:44Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:33:45Z,28.0,3.0,25.0,3.0,aditya
2026-06-20T22:33:46Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:33:47Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:33:48Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:33:49Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:33:50Z,23.0,0.0,20.0,0.0,aditya
2026-06-20T22:33:51Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:33:52Z,30.0,2.0,27.0,2.0,aditya
2026-06-20T22:33:53Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:33:54Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:33:55Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:33:56Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:33:57Z,35.0,2.0,32.0,2.0,aditya
2026-06-20T22:33:58Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:33:59Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:34:00Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:34:01Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:34:02Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:34:03Z,24.0,0.0,21.0,0.0,aditya
2026-06-20T22:34:04Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:34:05Z,28.0,2.0,25.0,2.0,aditya
2026-06-20T22:34:06Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:34:07Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:34:08Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:34:09Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:34:10Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:34:11Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:34:12Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:34:13Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:34:14Z,22.0,0.0,19.0,0.0,aditya
2026-06-20T22:34:15Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:34:16Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:34:17Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:34:18Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:34:19Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:34:20Z,30.0,1.0,27.0,1.0,aditya
2026-06-20T22:34:21Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:34:22Z,24.0,0.0,21.0,0.0,aditya
2026-06-20T22:34:23Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:34:24Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:34:25Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:34:26Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:34:27Z,40.0,4.0,37.0,4.0,aditya
2026-06-20T22:34:28Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:34:29Z,23.0,0.0,20.0,0.0,aditya
2026-06-20T22:34:30Z,23.0,0.0,20.0,0.0,aditya
2026-06-20T22:34:31Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:34:32Z,41.0,0.0,38.0,0.0,aditya
2026-06-20T22:34:33Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:34:34Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:34:35Z,39.0,0.0,36.0,0.0,aditya
2026-06-20T22:34:36Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:34:37Z,31.0,1.0,28.0,1.0,aditya
2026-06-20T22:34:38Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:34:39Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:34:40Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:34:41Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:34:42Z,24.0,0.0,21.0,0.0,aditya
2026-06-20T22:34:43Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:34:44Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:34:45Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:34:46Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:34:47Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:34:48Z,31.0,0.0,28.0,0.0,aditya
2026-06-20T22:34:49Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:34:50Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:34:51Z,40.0,0.0,37.0,0.0,aditya
2026-06-20T22:34:52Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:34:53Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:34:54Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:34:55Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:34:56Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:34:57Z,23.0,3.0,20.0,3.0,aditya
2026-06-20T22:34:58Z,33.0,0.0,30.0,0.0,aditya
2026-06-20T22:34:59Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:35:00Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:35:01Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:35:02Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:35:03Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:35:04Z,36.0,0.0,33.0,0.0,aditya
2026-06-20T22:35:05Z,38.0,0.0,35.0,0.0,aditya
2026-06-20T22:35:06Z,32.0,2.0,29.0,2.0,aditya
2026-06-20T22:35:07Z,37.0,0.0,34.0,0.0,aditya
2026-06-20T22:35:08Z,20.0,0.0,17.0,0.0,aditya
2026-06-20T22:35:09Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:35:10Z,26.0,0.0,23.0,0.0,aditya
2026-06-20T22:35:11Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:35:12Z,24.0,0.0,21.0,0.0,aditya
2026-06-20T22:35:13Z,27.0,0.0,24.0,0.0,aditya
2026-06-20T22:35:14Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:35:15Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:35:16Z,21.0,0.0,18.0,0.0,aditya
2026-06-20T22:35:17Z,32.0,0.0,29.0,0.0,aditya
2026-06-20T22:35:18Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:35:19Z,29.0,0.0,26.0,0.0,aditya
2026-06-20T22:35:20Z,25.0,0.0,22.0,0.0,aditya
2026-06-20T22:35:21Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:35:22Z,33.0,1.0,30.0,1.0,aditya
2026-06-20T22:35:23Z,28.0,0.0,25.0,0.0,aditya
2026-06-20T22:35:24Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:35:25Z,30.0,0.0,27.0,0.0,aditya
2026-06-20T22:35:26Z,34.0,0.0,31.0,0.0,aditya
2026-06-20T22:35:27Z,19.0,0.0,16.0,0.0,aditya
2026-06-20T22:35:28Z,35.0,0.0,32.0,0.0,aditya
2026-06-20T22:35:29Z,21.0,0.0,18.0,0.0,aditya
2026-06-20T22:35:30Z,16.0,3.0,13.0,3.0,aditya
